ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L1.v,v,1,spectral,rows,2.443095862865448,2.407291889190674,-0.007585704326629639,False,,7.046912592954613,8.30020600689389,68.86556454740342,0.8848515152931213,0.0033235549926757812
100,L1.v,v,1,spectral,cols,2.443095862865448,2.408442348241806,-0.00873616337776184,False,,6.8036504292520235,7.9113759089704745,61.429532505478115,0.881184995174408,0.003478527069091797
100,L1.v,v,1,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,4.420332254925304,7.056034948629558,235.78927798113017,0.15892863273620605,0.0014193058013916016
100,L1.v,v,1,spectral,spectral_head,2.443095862865448,2.401483863592148,-0.0017776787281036377,False,,5.719684403007543,9.071038571104607,218.51350247380077,0.34033241868019104,0.001970052719116211
100,L1.v,v,1,spectral,normuon,2.443095862865448,2.3996865153312683,1.9669532775878906e-05,True,9.745359420776367e-06,4.420332254925304,7.056034948629558,243.57878726464833,0.15892863273620605,0.0014123916625976562
100,L1.v,v,1,spectral,pw05,2.443095862865448,2.406061679124832,-0.006355494260787964,False,,4.864708354336646,6.122307387987526,88.27212936795003,0.44274535652678354,0.0030641555786132812
100,L1.o,o,1,spectral,adam,2.443095862865448,2.403032660484314,-0.0033264756202697754,False,,28.835038225571687,43.89357220500517,358.66081067905316,0.5626475811004639,0.001001119613647461
100,L1.o,o,1,spectral,sign,2.443095862865448,2.4058487117290497,-0.006142526865005493,False,,28.835038225571687,43.89357220500517,84.06218288802025,0.5626475811004639,0.001977682113647461
100,L1.o,o,1,spectral,euclid,2.443095862865448,2.4073274731636047,-0.007621288299560547,False,,8.390278764988055,12.62648042146447,64.5555622477293,1.0,0.0025186538696289062
100,L1.o,o,1,spectral,rows,2.443095862865448,2.407404124736786,-0.007697939872741699,False,,8.501052491422438,13.052171688897152,81.97979276531072,0.8879427313804626,0.0024881362915039062
100,L1.o,o,1,spectral,cols,2.443095862865448,2.406439781188965,-0.006733596324920654,False,,8.514735570818171,12.889744347509472,85.86946409412721,0.869111955165863,0.0024085044860839844
100,L1.o,o,1,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,4.575979674258869,9.553813461963653,453.6976623587108,0.136448472738266,0.0010395050048828125
100,L1.o,o,1,spectral,spectral_head,2.443095862865448,2.402414470911026,-0.0027082860469818115,False,,6.258336685106469,11.707082309087518,296.19746164699575,0.3117334842681885,0.001546621322631836
100,L1.o,o,1,spectral,normuon,2.443095862865448,2.3996913135051727,1.4871358871459961e-05,True,2.473592758178711e-06,4.575979674258869,9.553813461963653,457.9888767380043,0.136448472738266,0.001039743423461914
100,L1.o,o,1,spectral,pw05,2.443095862865448,2.405450463294983,-0.005744278430938721,False,,5.614885922988061,9.356924259740735,125.58931406160605,0.4136148832599767,0.0023615360260009766
100,L1.up,up,1,spectral,adam,2.443095862865448,2.4033998548984528,-0.0036936700344085693,False,,40.860909750147314,71.66068800574695,411.990063133163,0.5550130605697632,0.004689455032348633
100,L1.up,up,1,spectral,sign,2.443095862865448,2.402623176574707,-0.002916991710662842,False,,40.860909750147314,71.66068800574695,106.81633733296734,0.5550130605697632,0.007767915725708008
